ticker,date,price_before,price_after,volume_before,volume_after,strategy_version,market_condition,return_before,return_after,target
GOOGL,2024-06-28,1880.7341257492571,1882.7791550521172,218400,413755,A,Sideways,0.03086929193057153,-0.01464192556121613,-0.04551121749178766
AAPL,2024-07-01,1406.9828723715455,1755.2885162997989,218060,758634,A,Bearish,0.07450399036587249,0.029747027775146845,-0.044756962590725646
BTC/USD,2024-07-02,228.8904122998266,1555.523075417075,390959,844556,A,Sideways,-0.051170487898618555,0.0454536940904868,0.09662418198910536
BTC/USD,2024-07-03,671.8307771989508,1598.0499521812676,962030,66149,A,Bearish,-0.00997802826299407,0.02675081743806726,0.03672884570106133
AAPL,2024-07-04,1445.526968426035,1363.471316604391,512181,27616,A,Bullish,0.08516547488870349,-0.07189853937828135,-0.15706401426698485
BTC/USD,2024-07-05,227.96614279066623,594.5450293754056,508831,998159,A,Sideways,0.03199869002706343,-0.011409797850413447,-0.04340848787747688
BTC/USD,2024-07-08,1206.1238743349193,1823.6705583410767,914858,747055,B,Bullish,-0.022246317427680615,0.012287675586624872,0.034533993014305486
BTC/USD,2024-07-09,757.1778082106177,1374.3913926210846,406105,186639,B,Sideways,-0.07371752342894632,0.06980875183571936,0.14352627526466566
AMZN,2024-07-10,1279.7394837582065,1164.837198862836,287479,693459,A,Sideways,-0.047502998419881794,-0.01127085024028554,0.03623214817959625
EUR/USD,2024-07-11,186.90986424377442,310.87999150561404,929758,207903,B,Sideways,0.016243095497876656,0.08374946096085031,0.06750636546297366
GOOGL,2024-07-12,1755.919931689515,949.4055332322083,349754,232318,B,Bearish,0.04363358951210275,-0.011925155394957865,-0.055558744907060614
AMZN,2024-07-15,1949.6290414370542,974.68071528366,274586,849231,B,Bullish,-0.0751156226296213,0.009755971852602324,0.08487159448222363
BTC/USD,2024-07-16,1940.8679250428138,1742.6708580930729,833721,353365,B,Sideways,0.019919452008810803,0.059257136588560216,0.03933768457974941
AAPL,2024-07-17,1524.3384803115569,1138.631618356798,841179,902311,B,Bearish,0.010070255767750197,0.016613536884428723,0.006543281116678526
BTC/USD,2024-07-18,347.1638562482008,822.7610430437783,824759,288623,B,Sideways,0.0027910893381416085,0.09204361447656492,0.08925252513842331
EUR/USD,2024-07-19,1540.7000722651428,1955.9206241702527,934703,964676,A,Bearish,0.0380246235364016,0.032067166102825506,-0.005957457433576091
BTC/USD,2024-07-22,146.71514127172287,310.3691273199998,335971,362309,B,Sideways,0.06748991901669238,0.004541890813520216,-0.06294802820317216
AAPL,2024-07-23,142.03474790509478,902.8420137926947,631752,56863,B,Bullish,-0.03540206336462633,-0.09528160644384083,-0.0598795430792145
EUR/USD,2024-07-24,714.8594163841284,179.84688282567004,132184,174115,B,Bullish,0.07780243802219189,-0.017253420483934037,-0.09505585850612593
BTC/USD,2024-07-25,1028.422061768865,1505.8178294571676,88051,870001,B,Sideways,-0.06787327747628986,-0.040150316147967914,0.02772296132832195
EUR/USD,2024-07-26,1563.774093834807,1844.3454491783862,151653,496654,A,Bearish,-0.06539522604976714,0.04962113357749784,0.11501635962726497
GOOGL,2024-07-29,1398.2612155523598,632.0709261459299,246300,504323,A,Sideways,-0.04664558727521522,-0.05834446496929085,-0.011698877694075627
GOOGL,2024-07-30,947.2151421158219,1730.8491859183296,585010,409624,A,Bearish,-0.07609382609058445,-0.05895598254118564,0.017137843549398804
BTC/USD,2024-07-31,619.8906659351652,655.2146378776058,93036,778635,A,Sideways,-0.05393615506342449,-0.06209619135252464,-0.008160036289100156
EUR/USD,2024-08-01,1994.5365502996513,1830.4633071234389,753922,714340,B,Bearish,-0.07871764741943109,-0.07487687736875281,0.0038407700506782744
AAPL,2024-08-02,909.7444742483486,1532.5276168338894,148595,279495,A,Bullish,0.06435048339707808,-0.03779859926582252,-0.1021490826629006
BTC/USD,2024-08-05,957.6353462263834,1629.3228759987335,854392,136203,A,Sideways,-0.07220620162267509,0.07718442288868502,0.1493906245113601
GOOGL,2024-08-06,410.88526026417145,134.21245564086354,773997,248908,A,Bullish,0.049459511511971366,0.054985694461191004,0.005526182949219638
GOOGL,2024-08-07,1610.1381426248658,1929.3396784406493,282696,832257,A,Bullish,-0.09041722641733325,0.047050243261358704,0.13746746967869194
BTC/USD,2024-08-08,1417.9962289848283,1480.6748849336143,517612,798781,B,Sideways,0.08970406550278304,0.05946736112999254,-0.030236704372790496
EUR/USD,2024-08-09,519.4622642986448,679.0270812336533,142880,193003,A,Sideways,0.04223201750555322,-0.04611642213408567,-0.0883484396396389
GOOGL,2024-08-12,256.5239866701011,1675.8498632318092,236419,831686,B,Bearish,-0.09864069028277765,0.07748833815049758,0.17612902843327521
EUR/USD,2024-08-13,1392.948673941955,634.890276988367,991029,825657,A,Bearish,0.052771300040042796,-0.07253932497167913,-0.1253106250117219
GOOGL,2024-08-14,1343.571307134157,1758.232295175643,155692,498599,B,Bullish,0.002816384153237067,-0.03273085465688362,-0.03554723881012069
GOOGL,2024-08-15,619.1931012965977,313.9027417826803,264031,275597,B,Bearish,0.05587303406702396,0.017349623793468577,-0.03852341027355538
AMZN,2024-08-16,1906.6407682757797,1437.0033571755118,294946,675174,A,Bearish,0.004499361778117689,-0.07941898233159989,-0.08391834410971757
GOOGL,2024-08-19,387.0099943837104,1127.3271056253295,610312,674623,A,Sideways,0.028204971527070938,0.04602603755528498,0.01782106602821404
AAPL,2024-08-20,921.4361219809437,283.41549337133756,489765,602982,A,Bearish,0.05726633107900811,-0.022550790359305004,-0.07981712143831311
BTC/USD,2024-08-21,1892.870248318438,559.598273691794,771097,541023,A,Bullish,-0.01897838908242866,0.05688113312168003,0.07585952220410869
BTC/USD,2024-08-22,897.4819021596323,123.56766892689811,643927,934334,B,Bearish,-0.09945837003590959,-0.0014207428830794455,0.09803762715283014
EUR/USD,2024-08-23,1313.1993005617626,990.6591343825611,905680,835325,B,Bullish,0.06998929918903771,-0.06382509511493273,-0.13381439430397044
GOOGL,2024-08-26,855.4293561293091,672.4039954440007,607226,701033,A,Sideways,-0.023821927475067478,0.04695236227106886,0.07077428974613634
AAPL,2024-08-27,621.008884462473,1236.8792201657418,218813,914438,A,Bullish,-0.0007914547966833829,-0.04957120883221129,-0.04877975403552791
EUR/USD,2024-08-28,1969.5575311236737,664.7518346463727,777388,745822,B,Bearish,-0.09844667156920626,-0.0018379397463914315,0.09660873182281483
AMZN,2024-08-29,877.7346119985817,669.8463118632709,385890,570354,A,Sideways,-0.0015815979299804023,-0.08489334616861849,-0.08331174823863809
EUR/USD,2024-08-30,1798.7884869903553,1512.0670775900464,813481,756675,B,Bearish,0.0972974803143459,0.023573330882407345,-0.07372414943193856
EUR/USD,2024-09-02,536.9137511930637,191.47138835887154,340933,135445,A,Sideways,-0.04434646783624607,0.033171553243255436,0.07751802107950151
GOOGL,2024-09-03,504.8989376476583,1815.5004908647757,609814,404551,B,Sideways,-0.02091634595152439,-0.024265158005443294,-0.0033488120539189037
AMZN,2024-09-04,159.1547574805716,1719.3013613432447,402062,942245,B,Bearish,0.03743799929373531,0.09088455606421478,0.053446556770479464
EUR/USD,2024-09-05,1338.1669682141817,1368.8288981301723,484779,798124,B,Bearish,0.06295873350473175,0.07483378429641369,0.01187505079168194
AAPL,2024-09-06,800.2000530751461,1227.1209832040302,498952,965799,B,Sideways,-0.016521675198779937,0.04158818314799895,0.058109858346778884
AAPL,2024-09-09,1742.2806746953104,1795.3747464653393,571508,570829,B,Sideways,-0.03806622591974149,0.04273041489874854,0.08079664081849003
BTC/USD,2024-09-10,999.0988227139586,452.12734110455744,833595,166129,A,Bearish,0.08756515999701342,-0.049519657011569754,-0.13708481700858316
AMZN,2024-09-11,1939.5675130379714,250.04140816257436,397981,592271,B,Bullish,0.03542899333433386,0.03136304621768979,-0.00406594711664407
AMZN,2024-09-12,452.4984798359302,555.0693228281224,380270,675943,A,Bearish,-0.07619573910137178,-0.06035874695289607,0.015836992148475712
BTC/USD,2024-09-13,1750.3840191156605,1609.6987295303616,868918,154837,B,Sideways,-0.08621442437307028,-0.07119935521603558,0.015015069157034697
EUR/USD,2024-09-16,1575.5340203043093,165.8735067803183,963774,715647,B,Bearish,-0.0032900298419261953,0.09989357884051606,0.10318360868244225
AMZN,2024-09-17,1564.7515048236987,1207.3329866586303,76277,942410,A,Bullish,-0.055981986790545515,0.024475186294634826,0.08045717308518034
AAPL,2024-09-18,1705.0881334220865,1991.3312807634888,520570,908179,A,Bearish,-0.04920304932474931,-0.01380242546856189,0.03540062385618742
AAPL,2024-09-19,1545.945582791698,1725.8225782913248,484455,872535,A,Sideways,0.07553843576556965,-0.04236709542320974,-0.11790553118877939
GOOGL,2024-09-20,1289.8186110996892,1090.74680918282,891677,736035,A,Bearish,-0.08208679513673788,0.020784088732445485,0.10287088386918336
AMZN,2024-09-23,349.3652675965364,220.91772764462047,123332,178597,B,Sideways,0.04307282304577792,-0.09008129835598278,-0.1331541214017607
EUR/USD,2024-09-24,161.79974103337864,1679.6096773328486,235231,694590,A,Sideways,-0.04577154932388239,-0.081063801899041,-0.03529225257515861
BTC/USD,2024-09-25,1849.6109108498051,1238.0591655367,548219,413736,B,Bearish,0.05206564428082755,-0.09342866045192073,-0.14549430473274827
BTC/USD,2024-09-26,1271.6355975894023,318.372694413177,90116,479454,A,Sideways,0.04448227689270892,-0.00016603334746764786,-0.04464831024017657
EUR/USD,2024-09-27,1613.420852854735,278.3288411643768,252671,446150,A,Sideways,-0.0985216197111414,0.020121325837436504,0.1186429455485779
GOOGL,2024-09-30,1014.8924678738451,1828.2909569295255,843065,288710,B,Bullish,0.0018270825843198224,-0.08750404772843584,-0.08933113031275566
BTC/USD,2024-10-01,322.8855590285495,1371.480499582349,474918,860625,B,Bullish,-0.07213610352439073,0.044244893499783305,0.11638099702417404
AMZN,2024-10-02,337.85300518484587,1675.6449187018354,577201,497440,A,Bullish,0.07324540611573535,-0.05392098569708712,-0.12716639181282247
GOOGL,2024-10-03,1402.5740457350455,1770.0599105363078,775504,424350,B,Bullish,0.07431717657248132,0.03704029075397322,-0.037276885818508104
AMZN,2024-10-04,917.5812003089791,1186.3674688918122,620064,404561,B,Sideways,-0.01633083850124839,0.09637942800704913,0.11271026650829752
AAPL,2024-10-07,480.9969807306398,1083.1480683345785,26991,777372,B,Bearish,-0.011120876309783895,0.03822117401077024,0.04934205032055414
GOOGL,2024-10-08,1034.02963880873,917.8120796098814,515265,646303,B,Sideways,-0.03934341211909458,0.07663861058472171,0.1159820227038163
BTC/USD,2024-10-09,221.99698044275476,702.1985168031266,711205,173257,B,Sideways,0.04332125979200621,0.08963970134861349,0.046318441556607276
GOOGL,2024-10-10,1205.7456636373577,925.7323256315524,629380,771824,B,Sideways,-0.028267727394708175,-0.002649790329536897,0.02561793706517128
GOOGL,2024-10-11,611.0874684266855,1570.3713458872971,230577,225021,B,Bearish,-0.04644150509547325,0.04046499588394137,0.08690650097941462
GOOGL,2024-10-14,1615.3622912106575,1243.65451892875,711672,656244,B,Bullish,-0.013553788099098352,0.07039385071116835,0.0839476388102667
GOOGL,2024-10-15,689.6877219547902,1795.7942509142076,404777,596032,A,Sideways,-0.08170249632250826,-0.028678217425122776,0.05302427889738548
AMZN,2024-10-16,964.9182832554222,942.4220273204567,935405,296599,B,Sideways,0.04932064092884075,-0.04772053668792103,-0.09704117761676179
AAPL,2024-10-17,122.0790258253912,1253.4701995656326,762401,509433,A,Bullish,-0.09748071974564261,0.08931971455566776,0.18680043430131038
EUR/USD,2024-10-18,237.64908680966187,1299.4843508747786,96556,946522,B,Sideways,0.028897012304118785,0.04526070007376359,0.016363687769644808
GOOGL,2024-10-21,845.7377571727012,1224.2246083820185,850307,317363,B,Bearish,-0.06342709464902552,-0.05606357332483474,0.007363521324190776
BTC/USD,2024-10-22,1011.8837859625347,1435.004168862481,157989,833423,B,Sideways,-0.05351919075711738,-0.010183321464777323,0.043335869292340054
GOOGL,2024-10-23,1240.0390414266772,551.1235899121319,325264,598904,B,Sideways,0.027126399728007983,0.05929035390756188,0.032163954179553894
BTC/USD,2024-10-24,654.1588995476761,1073.4911773370022,396204,612726,A,Bullish,0.09858869315658145,0.00941259818368842,-0.08917609497289303
AMZN,2024-10-25,1420.4655836404309,298.02712533586055,507961,117841,A,Sideways,0.05554349781451015,0.029990419633177806,-0.025553078181332345
BTC/USD,2024-10-28,1734.2325546594886,830.5715225251438,897473,665846,B,Sideways,-0.0548320735553216,0.05075364040901048,0.10558571396433208
EUR/USD,2024-10-29,1581.7168788973647,1026.5674303804024,653755,170934,A,Bearish,-0.06479504899177324,0.024401837761796122,0.08919688675356936
AAPL,2024-10-30,175.27576816187857,1339.2260931363976,521616,778022,B,Bullish,0.07324657405353407,0.008015864384439159,-0.06523070966909492
BTC/USD,2024-10-31,1012.963199789875,1906.0089999137867,408472,584158,B,Bullish,-0.011163210415699149,0.04992285687755468,0.06108606729325383
BTC/USD,2024-11-01,299.36733899453225,1241.2370264418762,381634,87694,A,Bearish,-0.07258943943436891,0.04551260708644014,0.11810204652080905
AAPL,2024-11-04,559.8855301388022,1512.8284407354636,744088,238068,A,Sideways,0.07244228466438762,0.025974480036635772,-0.04646780462775185
EUR/USD,2024-11-05,1974.6589272075782,1061.9055130408851,651443,831288,B,Bullish,0.06321847058285229,-0.028042117323614085,-0.09126058790646638
GOOGL,2024-11-06,370.74153151287516,1304.7976596150295,291374,102407,B,Bullish,0.09678127277943271,-0.01883758155994568,-0.1156188543393784
BTC/USD,2024-11-07,1047.8874915575766,234.77121065416952,499682,494960,A,Sideways,0.0819487373425368,0.09408770977681949,0.012138972434282691
AAPL,2024-11-08,1274.4958952044262,583.3440035995093,60778,556667,B,Sideways,0.07035806773210834,-0.07752281354169484,-0.14788088127380317
AMZN,2024-11-11,1434.6834440337975,787.5208770897635,46833,852161,A,Bullish,-0.08948512043779938,-0.04629901654943294,0.04318610388836644
AAPL,2024-11-12,1163.3324986251369,997.7373745123758,810057,422594,B,Sideways,-0.0791169261003764,-0.0015196481591328581,0.07759727794124355
AMZN,2024-11-13,118.56461009644894,186.73261645452908,557376,237500,B,Bullish,0.013796638860824564,0.06734593722875717,0.05354929836793261
EUR/USD,2024-11-14,720.2764856635846,366.0457853513036,736010,579641,A,Sideways,0.006295849256364172,-0.06726486725405442,-0.0735607165104186
GOOGL,2024-11-15,1083.6521224309517,625.947184803481,959671,706356,A,Sideways,-0.008407357102092908,-0.04460907637507803,-0.03620171927298512
AAPL,2024-11-18,266.94634837518333,1945.9121127119963,367081,801463,A,Bearish,-0.020642134917083152,-0.08684035644095221,-0.06619822152386906
BTC/USD,2024-11-19,766.1911692974435,729.5593134957965,465507,212144,B,Sideways,-0.013757903027134227,0.0411970532101637,0.05495495623729793
EUR/USD,2024-11-20,163.08590670359646,1015.8780104129568,197375,591270,B,Bearish,0.01385958682695905,-0.052358112904876776,-0.06621769973183583
AAPL,2024-11-21,249.2991445945394,472.58565420294656,77361,37683,B,Sideways,-0.09958469647998376,-0.022265049865809905,0.07731964661417386
BTC/USD,2024-11-22,854.1542247830325,1260.4821350439597,351373,115091,B,Bullish,-0.04785824517342956,-0.011259710594066427,0.036598534579363136
AAPL,2024-11-25,352.15993268181467,633.2981094803512,136189,118797,A,Bullish,0.0036559441377422147,0.07826278712129114,0.07460684298354893
AMZN,2024-11-26,1178.3276116969605,493.2858990330109,615553,411834,B,Sideways,0.044443219734729256,-0.017733941933752634,-0.06217716166848189
AAPL,2024-11-27,1409.9834413608048,1081.4879940473602,523154,531875,B,Sideways,-0.06516866152092074,-0.0709549960169502,-0.005786334496029458
AAPL,2024-11-28,1621.1147283072573,110.46101840479956,623006,325934,B,Bullish,0.009376234757486585,0.004862987668024205,-0.00451324708946238
AAPL,2024-11-29,480.2854640651392,114.56166203352812,323854,294624,A,Sideways,0.04289193677715636,0.09259159892972593,0.049699662152569574
EUR/USD,2024-12-02,418.2169062922325,516.2307372935297,620164,754890,B,Bearish,-0.011074468417219069,0.02153712821016221,0.03261159662738128
AAPL,2024-12-03,298.6788966353605,169.77058875156018,985558,676887,B,Bearish,-0.0945837732659898,0.09667744409211451,0.1912612173581043
BTC/USD,2024-12-04,1309.2174741329097,305.24893284831364,31949,286713,A,Bearish,-0.010146368306872655,0.06822146178777402,0.07836783009464668
AMZN,2024-12-05,1442.3038803251122,743.835233743628,941051,798583,B,Bearish,-0.04071102245116938,-0.09280684875731744,-0.05209582630614806
AMZN,2024-12-06,160.01367516871989,1624.9127912016445,738242,465310,B,Bearish,0.08592992154026566,0.031679919075408375,-0.05425000246485728
AAPL,2024-12-09,1878.8032678630107,1186.8924224016716,855568,191246,A,Sideways,-0.07507732286433454,-0.04264662448842327,0.03243069837591127
EUR/USD,2024-12-10,198.7454389377976,1074.0686793171913,112541,570027,B,Sideways,0.03049519110144644,0.011923371128944774,-0.018571819972501666
EUR/USD,2024-12-11,1128.4630370720338,657.6287640954312,720979,558242,B,Bearish,-0.08945604673309977,-0.04413096181375469,0.04532508491934508
BTC/USD,2024-12-12,1447.214986956741,1870.332066922351,62842,769223,B,Sideways,-0.010765912437460695,-0.030225916678941922,-0.019460004241481227
AAPL,2024-12-13,1754.8413351175627,854.3285783506642,489019,110373,A,Sideways,0.010795897444016128,0.08463374235083587,0.07383784490681974
AMZN,2024-12-16,1456.765171051613,265.47625691196583,233930,953807,B,Bearish,-0.04040901373662691,-0.05867136302165894,-0.01826234928503203
EUR/USD,2024-12-17,1623.2833578326045,1272.4263806238225,290134,559988,B,Sideways,-0.008984872895923118,0.0748218236051661,0.08380669650108921
AAPL,2024-12-18,744.9553658313315,316.2929476055427,672553,124728,A,Sideways,-0.06728924109396253,-0.09390843838590064,-0.02661919729193811
EUR/USD,2024-12-19,1648.1677161183732,755.9239713232149,293253,986072,A,Sideways,-0.03917523010639277,-0.08182469232607033,-0.04264946221967756
EUR/USD,2024-12-20,252.21820813088277,1064.0826835638368,131356,854220,B,Bearish,0.024221264982040608,0.0709350082768527,0.04671374329481209
AMZN,2024-12-23,1800.1516465150025,1761.022796901834,937737,596333,B,Sideways,-0.03963998882776898,0.02611120618183907,0.06575119500960805
GOOGL,2024-12-24,1140.425514692099,1037.7385026462255,769917,432058,B,Bullish,0.07994861568177433,0.04944722760791004,-0.030501388073864294
BTC/USD,2024-12-25,1652.8657629287381,1434.291655460162,738090,670260,B,Bullish,0.025681391528197955,-0.058116465835629155,-0.08379785736382711
BTC/USD,2024-12-26,959.4047405847703,1986.3519940982337,915565,915424,A,Bearish,-0.0122701963128031,0.007416691118020707,0.019686887430823807
AMZN,2024-12-27,1322.7976208733974,349.8293278061651,690870,867491,B,Bullish,-0.09224861288916351,0.04744384471426094,0.13969245760342447
EUR/USD,2024-12-30,1100.1650557786152,621.9898984870871,788738,527169,A,Bearish,-9.033295906575589e-05,0.025462827402052496,0.02555316036111825
AAPL,2024-12-31,1490.0200913351305,849.6945436355281,4849,951541,A,Bullish,0.05295524842501784,-0.005660246621758097,-0.058615495046775934
EUR/USD,2025-01-01,255.0969658581202,901.4735392237797,13360,920134,B,Bullish,-0.04688848039751728,0.09195675728754296,0.13884523768506024
AMZN,2025-01-02,214.6689595820712,880.940043004537,374216,808221,B,Bullish,0.061354713929753474,0.03523146669068905,-0.026123247239064423
BTC/USD,2025-01-03,569.4961446192783,1824.4609048574544,778567,389227,A,Bearish,-0.04963864678982371,0.08155016004824758,0.1311888068380713
EUR/USD,2025-01-06,403.13489221505785,1456.6620244870273,620055,89059,A,Bearish,0.06474927759016011,0.045954102314736234,-0.018795175275423875
BTC/USD,2025-01-07,1756.3887765251832,1255.0199067723372,262445,739854,B,Sideways,-0.08294633167766452,0.04709270571953664,0.13003903739720116
AAPL,2025-01-08,516.5065759802842,687.8081639392859,702160,833583,A,Bearish,0.0732367417738059,-0.08399634604846413,-0.15723308782227002
BTC/USD,2025-01-09,1954.1439860563494,1665.20173002046,522658,443136,B,Bullish,-0.0001627098133339111,-0.02810707562921129,-0.02794436581587738
BTC/USD,2025-01-10,740.102004365103,1914.614971821479,431179,634676,B,Bullish,-0.040692482075947604,0.07167388134393168,0.1123663634198793
GOOGL,2025-01-13,446.02403980852864,1660.2767368454304,55330,199303,A,Bearish,-0.04697734991697025,-0.05347922757024881,-0.006501877653278559
GOOGL,2025-01-14,1600.4271635707103,102.97369986379852,52707,512162,A,Bearish,-0.013597888213927461,-0.07689882676870677,-0.0633009385547793
GOOGL,2025-01-15,1351.5447734516647,1309.1626033484733,281833,474573,B,Bearish,0.099809899620729,-0.03477878867224131,-0.13458868829297033
BTC/USD,2025-01-16,1046.571861260964,197.15722473999136,554372,266406,A,Sideways,-0.05593452131248349,-0.05591242302147721,2.2098291006279747e-05
AMZN,2025-01-17,1155.1907467814995,589.4537186340715,41387,330125,B,Bullish,-0.07935667022420008,0.08505763895863103,0.16441430918283112
BTC/USD,2025-01-20,1466.4833787173013,213.0969306607662,862248,908383,B,Sideways,0.017007033743732386,0.07359332840042623,0.05658629465669385
AMZN,2025-01-21,534.0640085294676,1247.2113606038367,527930,910531,B,Sideways,-0.002291506711948582,-6.335394341916434e-05,0.002228152768529418
AMZN,2025-01-22,1993.0344405078097,1404.5208356359528,829569,82972,A,Bullish,0.004839254212661473,-0.0877312251032264,-0.09257047931588787
GOOGL,2025-01-23,1952.107008078888,317.52651232521976,474048,338629,B,Bullish,0.03338708351144343,0.04291246921863126,0.009525385707187833
EUR/USD,2025-01-24,1335.61880405918,829.2938777854611,187633,55722,B,Bearish,-0.04657118602587014,0.024682346267252922,0.07125353229312306
AAPL,2025-01-27,479.13065676537576,966.8493670155299,849692,876931,B,Bearish,0.08213299907677771,0.09411093414569918,0.011977935068921475
GOOGL,2025-01-28,1392.4336606194536,801.2007413457416,671798,182890,B,Sideways,-0.01286558677554192,0.011790648054075398,0.02465623482961732
GOOGL,2025-01-29,237.1769770604341,329.9475009218668,835874,948436,B,Bearish,-0.07418276097150765,-0.03272125531941812,0.04146150565208953
EUR/USD,2025-01-30,158.23975419103152,896.0008013562033,890493,270045,B,Bearish,0.04845975134678887,0.0038043387157111475,-0.04465541263107772
AAPL,2025-01-31,589.5974881713059,1527.2382908359943,397210,118473,B,Bullish,0.02862087052357004,0.09585265828090325,0.06723178775733321
BTC/USD,2025-02-03,978.983617804701,234.91456261318538,779799,493239,B,Bullish,-0.03685131950319258,0.039272486506606114,0.07612380600979869
BTC/USD,2025-02-04,1749.717760275923,252.34202675561656,388988,271741,B,Bearish,0.024303744806809705,0.03439522758541022,0.010091482778600516
GOOGL,2025-02-05,1481.6212325559852,774.06545448837,362719,392775,B,Bullish,-0.05602760872620463,-0.051863682054822925,0.0041639266713817055
AAPL,2025-02-06,1511.142390279964,1889.2788520759575,789245,524260,B,Bearish,-0.011032128131894095,0.048720503512123536,0.05975263164401763
GOOGL,2025-02-07,908.4373354513432,1370.2880287735368,880459,851341,A,Bullish,0.07988250443346506,0.05005436589435436,-0.029828138539110705
AMZN,2025-02-10,757.2764858392295,1389.472917677873,910921,859823,B,Bullish,-0.07329315336785013,-0.03654220324481894,0.03675095012303119
GOOGL,2025-02-11,804.9736496707451,787.6479825919434,85381,740574,B,Bullish,-0.022660710002507606,-0.003257233521857361,0.019403476480650245
GOOGL,2025-02-12,1976.53417109851,1227.955503296223,775168,926767,B,Bullish,0.06422848494406946,-0.041079333411908794,-0.10530781835597826
BTC/USD,2025-02-13,176.2074636837167,119.24924965271242,842708,326437,A,Bearish,0.09389817988123564,-0.04825898593514266,-0.1421571658163783
BTC/USD,2025-02-14,1747.3598426326523,1308.5824881781302,828675,769184,B,Sideways,-0.00921477271564082,-0.09482078595010297,-0.08560601323446215
BTC/USD,2025-02-17,1199.4832762875476,1835.24520039485,194984,157877,A,Bullish,0.0013999240286694803,-0.04295765106933358,-0.04435757509800306
AMZN,2025-02-18,933.3692964602219,1263.8895898551564,61272,485895,B,Bearish,0.01443439235675395,0.010793989975654977,-0.0036404023810989727
BTC/USD,2025-02-19,1477.9895547887593,1760.0273275860557,496916,537162,B,Bearish,0.08646962832674218,-0.09967976249019424,-0.18614939081693643
AAPL,2025-02-20,1024.6709887069355,1475.5488053855781,698411,749425,A,Bullish,0.07164135819540596,-0.04335618323806652,-0.11499754143347247
EUR/USD,2025-02-21,1759.5041523551552,329.0609911670115,997358,873834,B,Sideways,-0.06587977507567114,0.07628206646465002,0.14216184154032116
AAPL,2025-02-24,1811.333541621391,1814.6612838430992,739096,801511,A,Bullish,-0.012648436430584997,0.018729717021472164,0.03137815345205716
AAPL,2025-02-25,901.2697610595653,226.24330427597226,254091,444066,A,Bearish,-0.0071999143607147376,0.0215725648161961,0.028772479176910837
BTC/USD,2025-02-26,625.972814746598,1114.5381978407513,853050,335923,B,Sideways,0.05781922232975134,-0.019327138994729348,-0.07714636132448069
EUR/USD,2025-02-27,1225.4656243273882,370.06053520756956,265064,620696,B,Bearish,0.02057857652108705,0.035294428698482205,0.014715852177395156
EUR/USD,2025-02-28,1833.4903566717128,122.24256038871772,107121,927522,B,Bullish,0.030844092405802603,-0.06201344675392817,-0.09285753915973077
EUR/USD,2025-03-03,500.2581591107665,901.8650942425141,471435,645894,B,Sideways,0.09963998153312353,0.06374936207683832,-0.03589061945628522
AMZN,2025-03-04,1283.6365087706172,660.5773445428969,602160,968004,A,Bearish,-0.0850079913059974,-0.07666217601282005,0.00834581529317735
BTC/USD,2025-03-05,1299.964418175789,1023.4009382154458,868564,121062,A,Bearish,-0.055398035293253406,0.03120027093062186,0.08659830622387527
EUR/USD,2025-03-06,1492.914742589034,1196.6797847956466,265237,13100,B,Bearish,-0.01842081252569064,-0.03177013483606339,-0.013349322310372752
AMZN,2025-03-07,349.9786017417936,183.10423738699998,276049,320165,A,Bullish,-0.030443519390222565,0.04950259411649535,0.07994611350671792
GOOGL,2025-03-10,1460.0674328959683,333.7062607351167,647047,676160,A,Sideways,-0.09567088773060328,0.009952910253203995,0.10562379798380728
GOOGL,2025-03-11,1827.161789264718,1161.4205532558083,418567,391270,B,Bullish,-0.08164447870576484,-0.009529392304256756,0.07211508640150809
AMZN,2025-03-12,441.39790685345974,752.0179710280506,294125,195472,A,Bullish,0.03619065828071524,-0.0661155195813506,-0.10230617786206585
AMZN,2025-03-13,551.3323173553675,1485.4296263439512,861335,879878,A,Bullish,0.07586489267251215,0.02736429285687056,-0.04850059981564159
BTC/USD,2025-03-14,1945.6506786791151,1339.3541323246855,858253,816869,B,Sideways,0.002845402253195517,0.09495396868408262,0.0921085664308871
BTC/USD,2025-03-17,443.8562101480306,1706.648289680823,372344,235196,A,Bullish,0.007838215902726597,0.065120684981403,0.0572824690786764
GOOGL,2025-03-18,1723.3316774022003,1415.736370671528,83289,208609,B,Bullish,-0.048981313433524125,-0.08799836148219764,-0.039017048048673515
EUR/USD,2025-03-19,1035.3279272512661,916.8690470412814,641794,965179,A,Bullish,0.053575272726742285,-0.02475412432776178,-0.07832939705450406
GOOGL,2025-03-20,569.7390413660364,1378.6365825494215,603801,676302,B,Bullish,0.05035891747345128,0.08511660183805436,0.03475768436460308
EUR/USD,2025-03-21,1754.4248124177716,623.2242310852952,414090,284006,A,Bearish,0.017673137843531334,0.0006087495114042857,-0.017064388332127048
EUR/USD,2025-03-24,946.0799845050644,681.9956476786041,707291,274813,A,Bullish,-0.057467142697731434,0.032422365161635824,0.08988950785936725
BTC/USD,2025-03-25,1078.1529724664115,1599.0718038495072,401890,908651,B,Bearish,-0.08059635635258211,0.0825198691182781,0.16311622547086022
AAPL,2025-03-26,782.5434018595548,948.1970811630061,313660,710132,B,Bullish,-0.08715228482857483,0.07475893808397613,0.16191122291255095
AAPL,2025-03-27,1226.6066177263622,1616.9226469848697,260480,803348,B,Sideways,0.018539213328575554,0.00036407510810218535,-0.01817513822047337
